,pso
889,300
890,300
891,300
892,300
893,300
894,300
895,300
896,300
897,300
898,300
899,300
900,300
901,300
902,300
903,300
904,300
905,300
906,300
907,300
908,300
909,300
910,300
911,300
912,300
913,300
914,300
915,300
916,300
917,300
918,300
919,300
920,300
921,300
922,300
923,300
924,300
925,300
926,300
927,300
928,300
929,300
930,300
931,300
932,300
933,300
934,300
935,300
936,300
937,300
938,300
939,300
940,300
941,300
942,300
943,300
944,300
945,300
946,300
947,300
948,300
949,300
950,300
951,300
952,300
953,300
954,300
955,300
956,300
957,300
958,300
959,300
960,300
961,300
962,300
963,300
964,300
965,300
966,300
967,300
968,300
969,300
970,300
971,300
972,300
973,300
974,300
975,300
976,300
977,300
978,300
979,300
980,300
981,300
982,300
983,300
984,300
985,300
986,300
987,300
988,300
989,300
990,300
991,300
992,300
993,300
994,300
995,300
996,300
997,300
998,300
999,300
1000,300
1001,300
1002,300
1003,300
1004,300
1005,300
1006,300
1007,300
1008,300
1009,300
1010,300
1011,300
1012,300
1013,300
1014,300
1015,300
1016,300
1017,300
1018,300
1019,300
1020,300
1021,300
1022,300
1023,300
1024,300
1025,300
1026,300
1027,300
1028,300
1029,300
1030,300
1031,300
1032,300
1033,300
1034,300
1035,300
1036,300
1037,300
1038,300
1039,300
1040,300
1041,300
1042,300
1043,300
1044,300
1045,300
1046,300
1047,300
1048,300
1049,300
1050,300
1051,300
1052,300
1053,300
1054,300
1055,300
1056,300
1057,300
1058,300
1059,300
1060,300
1061,300
1062,300
1063,300
1064,300
1065,300
1066,300
1067,300
1068,300
1069,300
1070,300
1071,300
1072,300
1073,300
1074,300
1075,300
1076,300
1077,300
1078,300
1079,300
1080,300
1081,300
1082,300
1083,300
1084,300
1085,300
1086,300
1087,300
1088,300
1089,300
1090,300
1091,300
1092,300
1093,300
1094,300
1095,300
1096,300
1097,300
1098,300
1099,300
1100,300
1101,300
1102,300
1103,300
1104,300
1105,300
1106,300
1107,300
1108,300
1109,300
1110,300
1111,300
1112,300
1113,300
1114,300
1115,300
1116,300
1117,300
1118,300
1119,300
1120,300
1121,300
1122,300
1123,300
1124,300
1125,300
1126,300
1127,300
1128,300
1129,300
1130,300
1131,300
1132,300
1133,300
1134,300
1135,300
1136,300
1137,300
1138,300
1139,300
1140,300
1141,300
1142,300
1143,300
1144,300
1145,300
1146,300
1147,300
1148,300
1149,300
1150,300
1151,300
1152,300
1153,300
1154,300
1155,300
1156,300
1157,300
1158,300
1159,300
1160,300
1161,300
1162,300
1163,300
1164,300
1165,300
1166,300
1167,300
1168,300
1169,300
1170,300
1171,300
1172,300
1173,300
1174,300
1175,300
1176,300
1177,300
1178,300
1179,300
1180,300
1181,300
1182,300
1183,300
1184,300
1185,300
1186,300
1187,300
1188,300
1189,300
1190,300
1191,300
1192,300
1193,300
1194,300
1195,300
1196,300
1197,300
1198,300
1199,300
1200,300
1201,300
1202,300
1203,300
1204,300
1205,300
1206,300
1207,300
1208,300
1209,300
1210,300
1211,300
1212,300
1213,300
1214,300
1215,300
1216,300
1217,300
1218,300
1219,300
1220,300
1221,300
1222,300
1223,300
1224,300
1225,300
1226,300
1227,300
1228,300
1229,300
1230,300
1231,300
1232,300
1233,300
1234,300
1235,300
1236,300
1237,300
1238,300
1239,300
1240,300
1241,300
1242,300
1243,300
1244,300
1245,300
1246,300
1247,300
1248,300
1249,300
1250,300
1251,300
1252,300
1253,300
1254,300
1255,300
1256,300
1257,300
1258,300
1259,300
1260,300
1261,300
1262,300
1263,300
1264,300
1265,300
1266,300
1267,300
1268,300
1269,300
1270,300
1271,300
1272,300
1273,300
1274,300
1275,300
1276,300
1277,300
1278,300
1279,300
1280,300
1281,300
1282,300
1283,300
1284,300
1285,300
1286,300
1287,300
1288,300
1289,300
1290,300
1291,300
1292,300
1293,300
1294,300
1295,300
1296,300
1297,300
1298,300
1299,300
1300,300
1301,300
1302,300
1303,300
1304,300
1305,300
1306,300
1307,300
1308,300
1309,300
1310,300
1311,300
1312,300
1313,300
1314,300
1315,300
1316,300
1317,300
1318,300
1319,300
1320,300
1321,300
1322,300
1323,300
1324,300
1325,300
1326,300
1327,300
1328,300
1329,300
1330,300
1331,300
1332,300
1333,300
1334,300
1335,300
1336,300
1337,300
1338,300
1339,300
1340,300
1341,300
1342,300
1343,300
1344,300
1345,300
1346,300
1347,300
1348,300
1349,300
1350,300
1351,300
1352,300
1353,300
1354,300
1355,300
1356,300
1357,300
1358,300
1359,300
1360,300
1361,300
1362,300
1363,300
1364,300
1365,300
1366,300
1367,300
1368,300
1369,300
1370,300
1371,300
1372,300
1373,300
1374,300
1375,300
1376,300
1377,300
1378,300
1379,300
1380,300
1381,300
1382,300
1383,300
1384,300
1385,300
1386,300
1387,300
1388,300
1389,300
1390,300
1391,300
1392,300
1393,300
1394,300
1395,300
1396,300
1397,300
1398,300
1399,300
1400,300
1401,300
1402,300
1403,300
1404,300
1405,300
1406,300
1407,300
1408,300
1409,300
1410,300
1411,300
1412,300
1413,300
1414,300
1415,300
1416,300
1417,300
1418,300
1419,300
1420,300
1421,300
1422,300
1423,300
1424,300
1425,300
1426,300
1427,300
1428,300
1429,299
1430,299
1431,299
1432,299
1433,299
1434,299
1435,299
1436,299
1437,299
1438,299
1439,299
1440,299
1441,299
1442,299
1443,299
1444,299
1445,299
1446,299
1447,299
1448,299
1449,299
1450,299
1451,299
1452,299
1453,299
1454,299
1455,299
1456,299
1457,299
1458,299
1459,299
1460,299
1461,299
1462,299
1463,299
1464,299
1465,299
1466,299
1467,299
1468,299
1469,299
1470,299
1471,299
1472,299
1473,299
1474,299
1475,299
1476,299
1477,299
1478,299
1479,299
1480,299
1481,299
1482,299
1483,299
1484,299
1485,299
1486,299
1487,299
1488,299
1489,299
1490,299
1491,299
1492,299
1493,299
1494,299
1495,299
1496,299
1497,299
1498,299
1499,299
1500,299
1501,299
1502,299
1503,299
1504,299
1505,299
1506,299
1507,299
1508,299
1509,299
1510,299
1511,299
1512,299
1513,299
1514,299
1515,299
1516,299
1517,299
1518,299
1519,299
1520,299
1521,299
1522,299
1523,299
1524,299
1525,299
1526,299
1527,299
1528,299
1529,299
1530,299
1531,299
1532,299
1533,299
1534,299
1535,299
1536,299
1537,299
1538,299
1539,299
1540,299
1541,299
1542,299
1543,299
1544,299
1545,299
1546,299
1547,299
1548,299
1549,299
1550,299
1551,299
1552,299
1553,299
1554,299
1555,299
1556,299
1557,299
1558,299
1559,299
1560,299
1561,299
1562,299
1563,299
1564,299
1565,299
1566,299
1567,299
1568,299
1569,299
1570,299
1571,299
1572,299
1573,299
1574,299
1575,299
1576,299
1577,299
1578,299
1579,299
1580,299
1581,299
1582,299
1583,299
1584,299
1585,299
1586,299
1587,299
1588,299
1589,299
1590,299
1591,299
1592,299
1593,299
1594,299
1595,299
1596,299
1597,299
1598,299
1599,299
1600,299
1601,299
1602,299
1603,299
1604,299
1605,299
1606,299
1607,299
1608,299
1609,299
1610,299
1611,299
1612,299
1613,299
1614,299
1615,299
1616,299
1617,299
1618,299
1619,299
1620,299
1621,299
1622,299
1623,299
1624,299
1625,299
1626,299
1627,299
1628,299
1629,299
1630,299
1631,299
1632,299
1633,299
1634,299
1635,299
1636,299
1637,299
1638,299
1639,299
1640,299
1641,299
1642,299
1643,299
1644,299
1645,299
1646,298
1647,298
1648,298
1649,298
1650,298
1651,298
1652,298
1653,298
1654,298
1655,298
1656,298
1657,298
1658,298
1659,298
1660,298
1661,298
1662,298
1663,298
1664,298
1665,298
1666,298
1667,298
1668,298
1669,298
1670,298
1671,298
1672,298
1673,298
1674,298
1675,298
1676,298
1677,298
1678,298
1679,298
1680,298
1681,298
1682,298
1683,298
1684,298
1685,298
1686,298
1687,298
1688,298
1689,298
1690,298
1691,298
1692,298
1693,298
1694,298
1695,298
1696,298
1697,298
1698,298
1699,298
1700,298
1701,298
1702,298
1703,298
1704,298
1705,298
1706,298
1707,298
1708,298
1709,298
1710,298
1711,298
1712,298
1713,298
1714,298
1715,298
1716,298
1717,298
1718,298
1719,298
1720,298
1721,298
1722,298
1723,298
1724,298
1725,298
1726,298
1727,298
1728,298
1729,298
1730,298
1731,298
1732,298
1733,298
1734,298
1735,298
1736,298
1737,298
1738,298
1739,297
1740,297
1741,297
1742,297
1743,297
1744,297
1745,297
1746,297
1747,297
1748,297
1749,297
1750,297
1751,297
1752,297
1753,297
1754,297
1755,297
1756,297
1757,297
1758,297
1759,297
1760,297
1761,297
1762,297
1763,297
1764,297
1765,297
1766,297
1767,297
1768,297
1769,297
1770,297
1771,297
1772,297
1773,297
1774,297
1775,297
1776,297
1777,297
1778,297
1779,297
1780,297
1781,297
1782,297
1783,297
1784,297
1785,297
1786,297
1787,297
1788,297
1789,297
1790,297
1791,297
1792,297
1793,297
1794,297
1795,297
1796,297
1797,297
1798,297
1799,297
1800,297
1801,297
1802,297
1803,297
1804,297
1805,297
1806,297
1807,297
1808,297
1809,297
1810,297
1811,297
1812,297
1813,297
1814,297
1815,297
1816,297
1817,297
1818,297
1819,297
1820,297
1821,297
1822,297
1823,297
1824,297
1825,297
1826,297
1827,297
1828,297
1829,297
1830,297
1831,297
1832,297
1833,297
1834,297
1835,297
1836,297
1837,297
1838,297
1839,297
1840,297
1841,297
1842,296
1843,296
1844,296
1845,296
1846,296
1847,296
1848,296
1849,296
1850,296
1851,296
1852,296
1853,296
1854,296
1855,296
1856,296
1857,296
1858,296
1859,296
1860,296
1861,295
1862,295
1863,295
1864,294
1865,294
1866,294
1867,294
1868,293
1869,292
1870,292
1871,291
1872,290
1873,290
1874,289
1875,289
1876,289
1877,289
1878,289
1879,289
1880,287
1881,287
1882,286
1883,285
1884,284
1885,284
1886,283
1887,282
1888,280
1889,280
1890,279
1891,278
1892,277
1893,276
1894,274
1895,272
1896,271
1897,271
1898,270
1899,269
1900,268
1901,268
1902,266
1903,265
1904,264
1905,262
1906,261
1907,260
1908,259
1909,257
1910,256
1911,254
1912,251
1913,250
1914,249
1915,248
1916,247
1917,246
1918,245
1919,244
1920,243
1921,242
1922,242
1923,241
1924,241
1925,241
1926,241
1927,241
1928,241
1929,241
1930,241
1931,241
1932,241
1933,241
1934,241
1935,241
1936,241
1937,241
1938,241
1939,241
1940,241
1941,241
1942,241
1943,241
1944,241
1945,241
1946,241
1947,241
1948,241
1949,241
1950,241
1951,241
1952,241
1953,241
1954,241
1955,241
1956,241
1957,241
1958,241
1959,241
1960,241
1961,241
1962,241
1963,241
1964,241
1965,241
1966,241
1967,241
1968,241
1969,241
1970,241
1971,241
1972,241
1973,241
1974,241
1975,241
1976,241
1977,241
1978,241
1979,241
1980,241
1981,241
1982,241
1983,241
1984,241
1985,241
1986,241
1987,241
1988,241
1989,241
1990,241
1991,241
1992,241
1993,241
1994,241
1995,241
1996,241
1997,241
1998,241
1999,241
2000,241
2001,241
2002,241
2003,241
2004,241
2005,241
2006,241
2007,241
2008,241
2009,241
2010,241
2011,241
2012,241
2013,241
2014,241
2015,241
2016,241
2017,241
2018,241
2019,241
2020,241
2021,241
2022,241
2023,241
2024,241
2025,241
2026,241
2027,241
2028,241
2029,241
2030,241
2031,241
2032,241
2033,241
2034,241
2035,241
2036,241
2037,241
2038,241
2039,241
2040,241
2041,241
2042,241
2043,241
2044,241
2045,241
2046,241
2047,241
2048,241
2049,241
2050,241
2051,241
2052,241
2053,241
2054,241
2055,241
2056,241
2057,241
2058,241
2059,241
2060,241
2061,241
2062,241
2063,241
2064,241
2065,241
2066,241
2067,241
2068,241
2069,241
2070,241
2071,241
2072,241
2073,241
2074,241
2075,241
2076,241
2077,241
2078,241
2079,241
2080,241
2081,241
2082,241
2083,241
2084,241
2085,240
2086,240
2087,240
2088,240
2089,240
2090,240
2091,240
2092,240
2093,240
2094,240
2095,240
2096,240
2097,240
2098,240
2099,240
2100,240
2101,240
2102,240
2103,240
2104,240
2105,240
2106,240
2107,240
2108,240
2109,240
2110,240
2111,240
2112,240
2113,240
2114,240
2115,240
2116,240
2117,240
2118,240
2119,240
2120,240
2121,240
2122,240
2123,240
2124,240
2125,240
2126,240
2127,240
2128,240
2129,240
2130,240
2131,240
2132,240
2133,240
2134,240
2135,240
2136,240
2137,240
2138,240
2139,240
2140,240
2141,240
2142,240
2143,240
2144,240
2145,240
2146,240
2147,240
2148,240
2149,240
2150,240
2151,240
2152,240
2153,240
2154,240
2155,240
2156,240
2157,240
2158,240
2159,240
2160,240
2161,240
2162,240
2163,240
2164,240
2165,240
2166,240
2167,240
2168,240
2169,239
2170,239
2171,239
2172,239
2173,239
2174,239
2175,239
2176,239
2177,239
2178,239
2179,239
2180,239
2181,239
2182,239
2183,239
2184,239
2185,239
2186,239
2187,239
2188,239
2189,239
2190,239
2191,239
2192,239
2193,239
2194,239
2195,239
2196,239
2197,239
2198,239
2199,239
2200,239
2201,239
2202,239
2203,239
2204,239
2205,239
2206,239
2207,239
2208,239
2209,239
2210,239
2211,239
2212,239
2213,239
2214,239
2215,239
2216,239
2217,239
2218,239
2219,239
2220,239
2221,239
2222,239
2223,239
2224,239
2225,239
2226,239
2227,239
2228,239
2229,239
2230,239
2231,239
2232,239
2233,239
2234,239
2235,239
2236,239
2237,239
2238,239
2239,239
2240,239
2241,239
2242,239
2243,239
2244,239
2245,239
2246,239
2247,239
2248,239
2249,239
2250,239
2251,239
2252,239
2253,239
2254,239
2255,239
2256,239
2257,239
2258,239
2259,239
2260,239
2261,239
2262,239
2263,239
2264,239
2265,239
2266,239
2267,239
2268,239
2269,239
2270,239
2271,239
2272,239
2273,239
2274,239
2275,239
2276,239
2277,239
2278,239
2279,239
2280,239
2281,239
2282,239
2283,239
2284,239
2285,239
2286,239
2287,239
2288,239
2289,239
2290,239
2291,239
2292,239
2293,239
2294,239
2295,239
2296,239
2297,239
2298,239
2299,239
2300,239
2301,239
2302,239
2303,239
2304,239
2305,239
2306,239
2307,239
2308,239
2309,239
2310,239
2311,239
2312,239
2313,239
2314,239
2315,239
2316,239
2317,239
2318,239
2319,239
2320,239
2321,239
2322,239
2323,239
2324,239
2325,239
2326,239
2327,239
2328,239
2329,239
2330,239
2331,239
2332,239
2333,239
2334,239
2335,239
2336,239
2337,239
2338,239
2339,239
2340,239
2341,239
2342,239
2343,239
2344,239
2345,239
2346,239
2347,239
2348,239
2349,239
2350,239
2351,239
2352,239
2353,239
2354,239
2355,239
2356,239
2357,239
2358,239
2359,239
2360,239
2361,239
2362,239
2363,239
2364,239
2365,239
2366,239
2367,239
2368,239
2369,239
2370,239
2371,239
2372,239
2373,239
2374,239
2375,239
2376,238
2377,238
2378,238
2379,238
2380,238
2381,238
2382,238
2383,238
2384,238
2385,238
2386,238
2387,238
2388,238
2389,238
2390,238
2391,238
2392,238
2393,238
2394,238
2395,238
2396,238
2397,238
2398,238
2399,238
2400,238
2401,238
2402,238
2403,238
2404,238
2405,238
2406,238
2407,238
2408,238
2409,238
2410,238
2411,238
2412,238
2413,238
2414,238
2415,238
2416,238
2417,238
2418,238
2419,238
2420,238
2421,238
2422,238
2423,238
2424,238
2425,238
2426,238
2427,238
2428,238
2429,238
2430,238
2431,237
2432,237
2433,237
2434,237
2435,237
2436,237
2437,237
2438,237
2439,237
2440,237
2441,237
2442,237
2443,237
2444,237
2445,237
2446,237
2447,237
2448,237
2449,237
2450,237
2451,237
2452,237
2453,237
2454,237
2455,237
2456,237
2457,237
2458,237
2459,237
2460,237
2461,237
2462,237
2463,237
2464,237
2465,237
2466,237
2467,237
2468,237
2469,237
2470,237
2471,237
2472,237
2473,237
2474,237
2475,237
2476,237
2477,237
2478,237
2479,237
2480,237
2481,237
2482,237
2483,237
2484,237
2485,237
2486,237
2487,237
2488,237
2489,237
2490,237
2491,237
2492,237
2493,237
2494,237
2495,237
2496,237
2497,237
2498,237
2499,237
2500,237
2501,237
2502,237
2503,237
2504,237
2505,237
2506,237
2507,237
2508,237
2509,237
2510,237
2511,237
2512,237
2513,237
2514,237
2515,237
2516,237
2517,237
2518,237
2519,237
2520,237
2521,237
2522,237
2523,237
2524,237
2525,237
2526,237
2527,237
2528,237
2529,237
2530,237
2531,237
2532,237
2533,237
2534,237
2535,237
2536,237
2537,237
2538,237
2539,237
2540,237
2541,237
2542,237
2543,237
2544,237
2545,237
2546,237
2547,237
2548,237
2549,237
2550,237
2551,237
2552,237
2553,237
2554,237
2555,237
2556,237
2557,237
2558,237
2559,237
2560,237
2561,237
2562,237
2563,237
2564,237
2565,237
2566,237
2567,237
2568,237
2569,237
2570,237
2571,237
2572,237
2573,237
2574,237
2575,237
2576,237
2577,237
2578,237
2579,237
2580,237
2581,237
2582,237
2583,237
2584,237
2585,237
2586,237
2587,237
2588,237
2589,237
2590,237
2591,237
2592,237
2593,237
2594,237
2595,237
2596,237
2597,236
2598,236
2599,236
2600,235
2601,235
2602,235
2603,235
2604,235
2605,234
2606,234
2607,234
2608,234
2609,234
2610,234
2611,234
2612,234
2613,234
2614,234
2615,234
2616,233
2617,233
2618,233
2619,233
2620,233
2621,233
2622,233
2623,233
2624,233
2625,233
2626,233
2627,233
2628,233
2629,233
2630,233
2631,233
2632,233
2633,233
2634,233
2635,233
2636,233
2637,233
2638,233
2639,233
2640,233
2641,233
2642,233
2643,233
2644,233
2645,233
2646,233
2647,233
2648,233
2649,233
2650,233
2651,233
2652,233
2653,233
2654,233
2655,233
2656,233
2657,233
2658,233
2659,233
2660,233
2661,233
2662,233
2663,233
2664,233
2665,233
2666,233
2667,233
2668,233
2669,233
2670,233
2671,233
2672,233
2673,233
2674,233
2675,233
2676,233
2677,233
2678,233
2679,233
2680,233
2681,233
2682,233
2683,233
2684,233
2685,232
2686,232
2687,232
2688,232
2689,232
2690,232
2691,232
2692,232
2693,232
2694,232
2695,232
2696,232
2697,232
2698,232
2699,232
2700,232
2701,232
2702,232
2703,232
2704,232
2705,232
2706,232
2707,232
2708,232
2709,232
2710,232
2711,232
2712,232
2713,232
2714,232
2715,232
2716,232
2717,232
2718,232
2719,232
2720,232
2721,232
2722,232
2723,232
2724,232
2725,232
2726,232
2727,232
2728,232
2729,232
2730,232
2731,232
2732,232
2733,232
2734,232
2735,232
2736,232
2737,232
2738,232
2739,232
2740,232
2741,232
2742,232
2743,231
2744,231
2745,231
2746,231
2747,231
2748,231
2749,231
2750,231
2751,231
2752,231
2753,231
2754,231
2755,231
2756,231
2757,231
2758,231
2759,231
2760,231
2761,231
2762,231
2763,231
2764,231
2765,231
2766,231
2767,231
2768,231
2769,231
2770,231
2771,231
2772,231
2773,231
2774,231
2775,231
2776,230
2777,230
2778,230
2779,230
2780,230
2781,230
2782,230
2783,230
2784,230
2785,230
2786,230
2787,230
2788,230
2789,230
2790,230
2791,230
2792,230
2793,230
2794,230
2795,230
2796,230
2797,230
2798,230
2799,230
2800,230
2801,230
2802,230
2803,230
2804,230
2805,230
2806,230
2807,230
2808,230
2809,230
2810,230
2811,230
2812,230
2813,230
2814,230
2815,230
2816,230
2817,230
2818,230
2819,230
2820,230
2821,230
2822,230
2823,230
2824,230
2825,230
2826,230
2827,230
2828,230
2829,230
2830,230
2831,230
2832,230
2833,230
2834,230
2835,230
2836,230
2837,230
2838,230
2839,230
2840,230
2841,230
2842,230
2843,230
2844,230
2845,230
2846,230
2847,230
2848,230
2849,230
2850,230
2851,230
2852,230
2853,230
2854,229
2855,229
2856,229
2857,229
2858,229
2859,229
2860,229
2861,229
2862,229
2863,229
2864,229
2865,229
2866,229
2867,229
2868,229
2869,228
2870,228
2871,228
2872,228
2873,228
2874,228
2875,228
2876,228
2877,228
2878,227
2879,226
2880,226
2881,226
2882,226
2883,226
2884,226
2885,226
2886,226
2887,226
2888,226
2889,226
2890,226
2891,226
2892,226
2893,226
2894,226
2895,226
2896,226
2897,226
2898,226
2899,226
2900,226
2901,226
2902,226
2903,226
2904,226
2905,226
2906,226
2907,226
2908,226
2909,226
2910,226
2911,226
2912,226
2913,226
2914,226
2915,226
2916,226
2917,226
2918,226
2919,226
2920,226
2921,226
2922,226
2923,226
2924,226
2925,226
2926,226
2927,226
2928,226
2929,226
2930,226
2931,226
2932,226
2933,226
2934,226
2935,226
2936,226
2937,226
2938,226
2939,226
2940,226
2941,226
2942,226
2943,226
2944,226
2945,226
2946,226
2947,226
2948,226
2949,226
2950,226
2951,226
2952,226
2953,226
2954,226
2955,226
2956,226
2957,226
2958,226
2959,226
2960,226
2961,226
2962,226
2963,226
2964,226
2965,226
2966,224
2967,224
2968,223
2969,223
2970,223
2971,223
2972,223
2973,223
2974,223
2975,223
2976,223
2977,223
2978,223
2979,223
2980,222
2981,222
2982,222
2983,221
2984,221
2985,221
2986,221
2987,221
2988,220
2989,219
2990,218
2991,218
2992,217
2993,217
2994,217
2995,217
2996,217
2997,217
