,coverage,nb_alive,nb_sleeping,overlapping
0,15308.03125,61,6,228.080001831
1,15346.2109375,61,6,507.440002441
2,14682.7441406,61,8,675.100036621
3,13920.1845703,61,10,348.679992676
4,15043.5527344,61,8,404.959991455
5,14247.0644531,61,9,404.959991455
6,14247.0839844,61,10,404.959991455
7,14199.6142578,61,12,228.080001831
8,13683.6923828,61,14,0.0
9,13190.7773438,61,16,228.080001831
10,14143.8935547,61,13,228.080001831
11,13771.3652344,61,14,127.900001526
12,13737.1953125,61,15,228.080001831
13,13518.6044922,61,15,0.0
14,13982.0146484,61,14,100.180000305
15,13328.1650391,61,18,0.0
16,13475.7744141,61,17,100.180000305
17,13434.8759766,61,16,404.959991455
18,13771.9941406,61,14,228.080001831
19,13940.5234375,61,14,228.080001831
20,12584.1669922,61,19,127.900001526
21,12729.796875,61,18,127.900001526
22,12354.3261719,61,19,100.180000305
23,12668.1464844,61,18,320.959991455
24,12027.3486328,61,20,0.0
25,13122.8359375,61,15,228.080001831
26,12949.2558594,61,16,100.180000305
27,12852.4658203,61,17,0.0
28,13092.8964844,61,16,100.180000305
29,12407.4570312,61,17,100.180000305
30,13765.3251953,61,15,100.180000305
31,12970.8144531,61,15,0.0
32,12735.9863281,61,15,100.180000305
33,11928.7285156,61,18,100.180000305
34,12356.3378906,61,15,547.200012207
35,12144.1484375,61,16,379.540008545
36,12156.6074219,61,17,0.0
37,12695.8574219,61,13,649.679992676
38,12642.2861328,61,14,507.440002441
39,13278.4248047,61,11,649.679992676
40,11239.9101562,61,18,379.540008545
41,11633.9296875,61,18,277.059997559
42,12449.2070312,61,14,728.219970703
43,13167.9375,61,14,404.959991455
44,13289.7353516,61,13,998.359985352
45,11959.7763672,61,19,279.360015869
46,12762.0361328,61,15,898.180053711
47,12956.2939453,61,17,279.360015869
48,14896.3720703,61,10,525.559997559
49,13076.9238281,61,16,490.920013428
50,12641.8457031,61,18,279.360015869
51,13575.2939453,61,13,398.040008545
52,13445.8857422,61,16,277.059997559
53,13222.4042969,61,17,270.140014648
54,12381.3164062,61,19,0.0
55,14263.8623047,61,12,0.0
56,13410.0537109,61,17,0.0
57,13601.8027344,61,14,100.180000305
58,13445.4335938,61,14,100.180000305
59,13376.1845703,61,15,0.0
60,13163.09375,61,15,0.0
61,14124.4931641,61,13,0.0
62,12142.2275391,61,18,0.0
63,13387.9560547,61,13,0.0
64,12737.8369141,61,16,100.180000305
65,11793.0488281,61,19,220.779998779
66,12690.3369141,61,15,100.180000305
67,12340.9472656,61,17,279.360015869
68,12144.3486328,61,16,277.059997559
69,12912.4072266,61,16,0.0
70,12197.4873047,61,18,100.180000305
71,12840.2978516,61,15,407.260009766
72,12972.8867188,61,15,100.180000305
73,12476.4580078,61,17,279.360015869
74,12973.4462891,61,17,100.180000305
75,12324.3583984,61,18,507.440002441
76,11983.0195312,61,20,228.080001831
77,12539.4189453,61,15,507.440002441
78,13047.3164062,61,15,407.260009766
79,13412.4853516,61,15,228.080001831
80,12638.8964844,61,17,507.440002441
81,13167.0351562,61,15,304.779998779
82,13276.8457031,61,16,320.959991455
83,13378.7138672,61,15,127.900001526
84,12214.6376953,61,19,348.679992676
85,12742.6962891,61,15,719.0
86,12214.6376953,61,19,127.900001526
87,13684.4355469,61,11,448.859985352
88,13371.2041016,61,15,228.080001831
89,12696.5576172,61,15,404.959991455
90,13684.4355469,61,13,228.080001831
91,13638.65625,61,13,404.959991455
92,13858.4941406,61,13,100.180000305
93,13543.9960938,61,13,100.180000305
94,12325.7773438,61,17,100.180000305
95,12595.1464844,61,17,176.880004883
96,12706.2958984,61,16,100.180000305
97,13796.6542969,61,13,100.180000305
98,13110.5634766,61,15,279.360015869
99,13323.6445312,61,16,100.180000305
100,13301.4853516,61,16,100.180000305
101,12668.2958984,61,18,127.900001526
102,13858.5732422,61,14,127.900001526
103,12982.4550781,61,17,127.900001526
104,12567.6767578,61,18,228.080001831
105,12666.1660156,61,18,379.540008545
106,12307.2451172,61,20,0.0
107,13219.5654297,61,17,0.0
108,12998.1767578,61,17,100.180000305
109,14451.1435547,61,11,100.180000305
110,12290.6279297,61,19,100.180000305
111,13650.2138672,61,14,100.180000305
112,13306.9941406,61,15,0.0
113,13273.3251953,61,15,100.180000305
114,12835.0751953,61,18,0.0
115,13728.1640625,61,13,228.080001831
116,13092.8964844,61,15,100.180000305
117,12723.8564453,61,16,100.180000305
118,12650.0664062,61,15,228.080001831
119,12346.3964844,61,18,100.180000305
